sourcedata,id,endPosition,startPosition,type,word
胸腺肽肠溶片能长期吃吗有啥?,888,5,0,商品名,胸腺肽肠溶片
胸腺肽肠溶片的副作用是哪些?.,889,5,0,商品名,胸腺肽肠溶片
胸腺肽肠溶片成分是什么呢?,890,5,0,商品名,胸腺肽肠溶片
男人服用胸腺肽肠溶片有什么副作用?,891,9,4,商品名,胸腺肽肠溶片
胸腺肽肠溶片的禁忌是什么,892,5,0,商品名,胸腺肽肠溶片
钆贝葡胺注射液会引起哪些副作用?,893,6,0,商品名,钆贝葡胺注射液
钆贝葡胺注射液有什么用药禁忌?,894,6,0,商品名,钆贝葡胺注射液
卤米松乳膏治疗湿疹有何副作用,895,4,0,商品名,卤米松乳膏
卤米松乳膏治疗湿疹有何副作用,895,8,7,疾病,湿疹
三氯生乳膏和卤米松乳膏一样?,896,10,6,商品名,卤米松乳膏
三氯生乳膏和卤米松乳膏一样?,896,4,0,商品名,三氯生乳膏
卤米松乳膏用药有什么禁忌?,897,4,0,商品名,卤米松乳膏
用卤米松乳膏有什么副作用?,898,5,1,商品名,卤米松乳膏
请问卤米松乳膏(澳能)有什么禁忌使用?,899,6,2,商品名,卤米松乳膏
请问卤米松乳膏(澳能)有什么禁忌使用?,899,9,8,商品名,澳能
求噻奈普汀钠片药品说明书,900,6,1,商品名,噻奈普汀钠片
服用噻奈普汀钠片会有哪些不良反应?,901,7,2,商品名,噻奈普汀钠片
盐酸赛庚啶片和扑尔敏一样效果?,905,5,0,商品名,盐酸赛庚啶片
盐酸赛庚啶片的副作用?,906,5,0,商品名,盐酸赛庚啶片
盐酸赛庚啶片吃了有什么副作用吗?,907,5,0,商品名,盐酸赛庚啶片
盐酸赛庚啶片的禁忌有哪些?,908,5,0,商品名,盐酸赛庚啶片
身上长期起小豆豆吃了盐酸赛庚啶片就好?,909,15,10,商品名,盐酸赛庚啶片
求盐酸赛庚啶片药品说明书,910,6,1,商品名,盐酸赛庚啶片
利巴韦林喷雾剂跟利巴韦林气雾剂作用都是一样的?,911,6,0,商品名,利巴韦林喷雾剂
利巴韦林喷雾剂跟利巴韦林气雾剂作用都是一样的?,911,14,8,商品名,利巴韦林气雾剂
小孩儿吃利巴韦林气雾剂不良反应呕吐怎么?,912,10,4,商品名,利巴韦林气雾剂
小孩儿吃利巴韦林气雾剂不良反应呕吐怎么?,912,16,15,疾病,呕吐
小孩儿吃利巴韦林气雾剂不良反应呕吐怎么?,912,2,0,禁忌人群,小孩儿
医院开的利巴韦林气雾剂怎么喷的时候像没喷一样一点味道都没有?,913,10,4,商品名,利巴韦林气雾剂
唑尼沙胺片的副作用是什么?,914,4,0,商品名,唑尼沙胺片
唑尼沙胺片的不良反应,915,4,0,商品名,唑尼沙胺片
唑尼沙胺片的不良反应有哪些?,916,4,0,商品名,唑尼沙胺片
唑尼沙胺片的用法用量是怎样的?,917,4,0,商品名,唑尼沙胺片
硼酸软膏有什么要注意的?,918,3,0,商品名,硼酸软膏
求硼酸软膏药品说明书,919,4,1,商品名,硼酸软膏
使用硼酸软膏需要注意什么?,920,5,2,商品名,硼酸软膏
盐酸克林霉素棕榈酸酯干混悬剂和盐酸克林霉素棕榈酸酯分散片一样?,921,27,15,商品名,盐酸克林霉素棕榈酸酯分散片
盐酸克林霉素棕榈酸酯干混悬剂和盐酸克林霉素棕榈酸酯分散片一样?,921,13,0,商品名,盐酸克林霉素棕榈酸酯干混悬剂
《阿司匹林肠溶片》与《阿司匹林肠溶缓释片》一样吗?,922,7,1,商品名,阿司匹林肠溶片
《阿司匹林肠溶片》与《阿司匹林肠溶缓释片》一样吗?,922,19,11,商品名,阿司匹林肠溶缓释片
阿司匹林和阿司匹林肠溶片是否一样?,923,11,5,商品名,阿司匹林肠溶片
阿司匹林和阿司匹林肠溶片效果一样吗,924,11,5,商品名,阿司匹林肠溶片
阿司匹林肠溶片有什么副作用?,925,6,0,商品名,阿司匹林肠溶片
阿司匹林肠溶片的副作用有哪些?,926,6,0,商品名,阿司匹林肠溶片
阿司匹林肠溶片的副作用?,927,6,0,商品名,阿司匹林肠溶片
阿司匹林肠溶片有什么副作用,928,6,0,商品名,阿司匹林肠溶片
阿司匹林肠溶片有哪些副作用呢?,929,6,0,商品名,阿司匹林肠溶片
阿司匹林肠溶片有哪些副作用?,930,6,0,商品名,阿司匹林肠溶片
阿司匹林肠溶片的注意事项有什么?,931,6,0,商品名,阿司匹林肠溶片
阿司匹林肠溶片吃几片不会有副作用呢?,932,6,0,商品名,阿司匹林肠溶片
我胃不太好可以长期服用阿司匹林肠溶片?,933,17,11,商品名,阿司匹林肠溶片
阿司匹林肠溶片对孕晚期吃有什么副作用吗?,934,6,0,商品名,阿司匹林肠溶片
阿司匹林肠溶片对孕晚期吃有什么副作用吗?,934,10,8,禁忌人群,孕晚期
阿司匹林肠溶片的副作用是什么?,935,6,0,商品名,阿司匹林肠溶片
阿司匹林肠溶片能长期吃50毫克可以?,936,6,0,商品名,阿司匹林肠溶片
有什么副作用吗长期服用阿司匹林肠溶片?,937,17,11,商品名,阿司匹林肠溶片
磺胺醋酰钠滴眼液使用时有不良反应吗?,938,7,0,商品名,磺胺醋酰钠滴眼液
求醋酸氯己定软膏药品说明书,939,7,1,商品名,醋酸氯己定软膏
牡蛎碳酸钙颗粒和牡蛎碳酸钙片的效果一样吗?,940,6,0,商品名,牡蛎碳酸钙颗粒
牡蛎碳酸钙颗粒和牡蛎碳酸钙片的效果一样吗?,940,13,8,商品名,牡蛎碳酸钙片
宝宝吃牡蛎碳酸钙颗粒会有副作用吗?,941,9,3,商品名,牡蛎碳酸钙颗粒
宝宝吃牡蛎碳酸钙颗粒会有副作用吗?,941,1,0,禁忌人群,宝宝
长期使用吲哚美辛凝胶有何副作用,942,9,4,商品名,吲哚美辛凝胶
甲硝唑注射液和甲硝唑葡萄糖注射液是不是一样的?,943,5,0,商品名,甲硝唑注射液
甲硝唑注射液和甲硝唑葡萄糖注射液是不是一样的?,943,15,7,商品名,甲硝唑葡萄糖注射液
求甲硝唑葡萄糖注射液药品说明书,944,9,1,商品名,甲硝唑葡萄糖注射液
盐酸洛美沙星葡萄糖注射液不良反应?,945,11,0,商品名,盐酸洛美沙星葡萄糖注射液
注射用己酮可可碱有哪些禁忌症?,946,7,0,商品名,注射用己酮可可碱
婴儿用了灭菌结晶磺胺副作用大?,949,1,0,禁忌人群,婴儿
阿昔洛韦胶囊和阿昔洛韦片是一样的吗?,950,11,7,商品名,阿昔洛韦片
阿昔洛韦胶囊和阿昔洛韦片是一样的吗?,950,5,0,商品名,阿昔洛韦胶囊
甲氨蝶呤注射液有哪些不良反应?,951,6,0,商品名,甲氨蝶呤注射液
维胺酯胶囊副作用有哪些?,952,4,0,商品名,维胺酯胶囊
维胺酯胶囊的副作用有哪些?,953,4,0,商品名,维胺酯胶囊
维胺酯胶囊的副作用会影响长高吗?,954,4,0,商品名,维胺酯胶囊
怎么缓解维胺酯胶囊副作用怎么缓解维胺酯胶囊副作?,955,8,4,商品名,维胺酯胶囊
怎么缓解维胺酯胶囊副作用怎么缓解维胺酯胶囊副作?,955,20,16,商品名,维胺酯胶囊
维胺酯胶囊对男性有没有副作用?,956,4,0,商品名,维胺酯胶囊
维胺酯胶囊的副作用是不是很大?,957,4,0,商品名,维胺酯胶囊
"维胺酯胶囊副作用,要停药吗",958,4,0,商品名,维胺酯胶囊
求维胺酯胶囊药品说明书,959,5,1,商品名,维胺酯胶囊
三蕊维胺酯胶囊副作用大?,960,6,2,商品名,维胺酯胶囊
三蕊维胺酯胶囊副作用大?,960,1,0,商品名,三蕊
三蕊维胺酯胶囊副作用大吗,961,6,2,商品名,维胺酯胶囊
三蕊维胺酯胶囊副作用大吗,961,1,0,商品名,三蕊
维胺酯胶囊的作用和副作用有哪些?,962,4,0,商品名,维胺酯胶囊
维胺酯胶囊的用法是什么?,963,4,0,商品名,维胺酯胶囊
服用罗红霉素分散片有哪些不良反应?,964,8,2,商品名,罗红霉素分散片
服用罗红霉素分散片的注意事项有哪些?,965,8,2,商品名,罗红霉素分散片
直立性低血压等状态我陪他到医院检查完被确诊为冠心病心绞痛想知道硝酸甘油气雾剂的不良反应有哪些?,966,5,0,疾病,直立性低血压
直立性低血压等状态我陪他到医院检查完被确诊为冠心病心绞痛想知道硝酸甘油气雾剂的不良反应有哪些?,966,24,22,疾病,冠心病
直立性低血压等状态我陪他到医院检查完被确诊为冠心病心绞痛想知道硝酸甘油气雾剂的不良反应有哪些?,966,27,25,疾病,心绞痛
直立性低血压等状态我陪他到医院检查完被确诊为冠心病心绞痛想知道硝酸甘油气雾剂的不良反应有哪些?,966,37,31,商品名,硝酸甘油气雾剂
高血压、冠心病吃什么药好?,6048,2,0,疾病,高血压
高血压、冠心病吃什么药好?,6048,6,4,疾病,冠心病
慢性肠炎吃什么药最好?,6107,3,0,疾病,慢性肠炎
大人上火咳嗽有痰吃什么药?,5926,5,4,疾病,咳嗽
大人上火咳嗽有痰吃什么药?,5926,7,6,疾病,有痰
心律不齐心慌心跳过快吃什么药好?,5999,3,0,疾病,心律不齐
心律不齐心慌心跳过快吃什么药好?,5999,5,4,疾病,心慌
心律不齐心慌心跳过快吃什么药好?,5999,9,6,疾病,心跳过快
咳嗽无痰吃什么药?,5956,1,0,疾病,咳嗽
咳嗽无痰吃什么药?,5956,3,2,疾病,无痰
急性上呼吸道感染会导致手脚发热吗?,5907,7,0,疾病,急性上呼吸道感染
急性上呼吸道感染会导致手脚发热吗?,5907,14,11,疾病,手脚发热
专家解答:胸痛、胸闷、心慌、心跳慢、血压高可以怎么用药?,5915,6,5,疾病,胸痛
专家解答:胸痛、胸闷、心慌、心跳慢、血压高可以怎么用药?,5915,9,8,疾病,胸闷
专家解答:胸痛、胸闷、心慌、心跳慢、血压高可以怎么用药?,5915,12,11,疾病,心慌
专家解答:胸痛、胸闷、心慌、心跳慢、血压高可以怎么用药?,5915,20,18,疾病,血压高
专家解答:胸痛、胸闷、心慌、心跳慢、血压高可以怎么用药?,5915,16,14,疾病,心跳慢
7岁儿童鼻窦炎吃什么药?,6077,6,4,疾病,鼻窦炎
7岁儿童鼻窦炎吃什么药?,6077,3,0,禁忌人群,7岁儿童
咳嗽有白痰吃什么药?,5954,1,0,疾病,咳嗽
咳嗽有白痰吃什么药?,5954,4,2,疾病,有白痰
"胃胀,消化不良,反胃吃什么药好?",6186,1,0,疾病,胃胀
"胃胀,消化不良,反胃吃什么药好?",6186,6,3,疾病,消化不良
"胃胀,消化不良,反胃吃什么药好?",6186,9,8,疾病,反胃
推荐抗癫痫药和抗惊厥药?,5860,5,2,药物类别,抗癫痫药
推荐抗癫痫药和抗惊厥药?,5860,10,7,药物类别,抗惊厥药
感冒头痛咳嗽吃什么药?,5979,1,0,疾病,感冒
感冒头痛咳嗽吃什么药?,5979,3,2,疾病,头痛
感冒头痛咳嗽吃什么药?,5979,5,4,疾病,咳嗽
"得了毛细血管扩张,用什么药能好啊?",5871,7,2,疾病,毛细血管扩张
慢性肠炎该吃什么药?,6096,3,0,疾病,慢性肠炎
高血压心脏病吃什么药?,6063,5,0,疾病,高血压心脏病
电解质紊乱吃什么药?,6196,4,0,疾病,电解质紊乱
高血压引起肾功能衰退怎么治疗?,6065,2,0,疾病,高血压
高血压引起肾功能衰退怎么治疗?,6065,9,5,疾病,肾功能衰退
高血压危象吃什么药?,6052,4,0,疾病,高血压危象
心慌气短乏力吃什么药?,6005,1,0,疾病,心慌
心慌气短乏力吃什么药?,6005,3,2,疾病,气短
心慌气短乏力吃什么药?,6005,5,4,疾病,乏力
宫颈重度炎症用什么药?,5873,5,0,疾病,宫颈重度炎症
我是高血压引起的心脏病应吃什么药?,6064,4,2,疾病,高血压
我是高血压引起的心脏病应吃什么药?,6064,10,8,疾病,心脏病
我老胃病上腹饱胀消化不良吃什么药好?,6192,3,2,疾病,胃病
我老胃病上腹饱胀消化不良吃什么药好?,6192,7,4,疾病,上腹饱胀
我老胃病上腹饱胀消化不良吃什么药好?,6192,11,8,疾病,消化不良
儿童病毒性咳嗽吃什么药?,5990,6,5,疾病,咳嗽
儿童病毒性咳嗽吃什么药?,5990,1,0,禁忌人群,儿童
为什么吃着降压药血压却总是不见降低呢?,5899,7,5,药物类别,降压药
高烧惊厥后遗症治疗用什么药?,5854,6,0,疾病,高烧惊厥后遗症
孕妇霉菌性阴炎用什么药?,6028,1,0,禁忌人群,孕妇
孕妇霉菌性阴炎用什么药?,6028,6,2,疾病,霉菌性阴炎
尿频尿急尿不尽吃什么药?,6161,3,2,疾病,尿急
尿频尿急尿不尽吃什么药?,6161,6,4,疾病,尿不尽
尿频尿急尿不尽吃什么药?,6161,1,0,疾病,尿频
小孩咳嗽痰多吃什么药好?,5932,3,2,疾病,咳嗽
小孩咳嗽痰多吃什么药好?,5932,5,4,疾病,痰多
小孩咳嗽痰多吃什么药好?,5932,1,0,禁忌人群,小孩
治疗胃肠功能紊乱的药?,5887,7,2,疾病,胃肠功能紊乱
请问小孩间歇性发热、咳嗽用什么药好?,5906,11,10,疾病,咳嗽
请问小孩间歇性发热、咳嗽用什么药好?,5906,3,2,禁忌人群,小孩
请问小孩间歇性发热、咳嗽用什么药好?,5906,8,4,疾病,间歇性发热
6岁孩子咳嗽有痰吃什么药?,5934,5,4,疾病,咳嗽
6岁孩子咳嗽有痰吃什么药?,5934,3,0,禁忌人群,6岁孩子
6岁孩子咳嗽有痰吃什么药?,5934,7,6,疾病,有痰
病毒性脑炎吃什么药?,6012,4,0,疾病,病毒性脑炎
过敏性皮疹不能吃啥药?,6044,4,0,疾病,过敏性皮疹
专家解疑:胸痛、胸闷、气短的药物治疗怎样的?,5909,6,5,疾病,胸痛
专家解疑:胸痛、胸闷、气短的药物治疗怎样的?,5909,9,8,疾病,胸闷
专家解疑:胸痛、胸闷、气短的药物治疗怎样的?,5909,12,11,疾病,气短
上呼吸道感染咳嗽吃什么药?,5982,5,0,疾病,上呼吸道感染
上呼吸道感染咳嗽吃什么药?,5982,7,6,疾病,咳嗽
咳嗽痰黄绿色吃什么药?,5966,1,0,疾病,咳嗽
咳嗽痰黄绿色吃什么药?,5966,5,2,疾病,痰黄绿色
"我是慢性肠炎,吃什么药比较好呢?",6112,5,2,疾病,慢性肠炎
咳嗽白痰吃什么药最好?,5959,1,0,疾病,咳嗽
咳嗽白痰吃什么药最好?,5959,3,2,疾病,白痰
风湿性关节炎引起的中枢神经疾病吃什么药最好?,6119,5,0,疾病,风湿性关节炎
风湿性关节炎引起的中枢神经疾病吃什么药最好?,6119,14,9,疾病,中枢神经疾病
血压低头晕吃什么?,6135,2,0,疾病,血压低
血压低头晕吃什么?,6135,4,3,疾病,头晕
"鼻息肉,要吃什么药能有作用?",6071,2,0,疾病,鼻息肉
有痰排不出去咳嗽应该吃什么药?,5945,7,6,疾病,咳嗽
有痰排不出去咳嗽应该吃什么药?,5945,5,0,疾病,有痰排不出去
单纯血粘度高吃什么药?,6136,5,0,疾病,单纯血粘度高
治牛皮癣药?,5843,3,1,疾病,牛皮癣
牛皮癣吃点什么药?,5836,2,0,疾病,牛皮癣
治疗慢性肠炎吃什么药好?,6098,5,2,疾病,慢性肠炎
病毒性脑炎吃什么药最好?,6014,4,0,疾病,病毒性脑炎
老人痴呆症吃什么药好?,6036,4,0,疾病,老人痴呆症
男性尿路感染吃什么药效果最好?,6140,5,2,疾病,尿路感染
"怀疑是珍珠疹,用药物怎么治疗?",6025,5,3,疾病,珍珠疹
溃疡性结肠炎应该吃什么药最好?,6080,5,0,疾病,溃疡性结肠炎
"高血压低压高,吃什么药能降低压?",5900,2,0,疾病,高血压
"高血压低压高,吃什么药能降低压?",5900,5,3,疾病,低压高
ST-T改变吃什么药有效?,5875,5,0,疾病,ST-T改变
月经延迟吃什么药?,6141,3,0,疾病,月经延迟
嗓子痒咳嗽无痰吃什么药?,5937,4,3,疾病,咳嗽
嗓子痒咳嗽无痰吃什么药?,5937,6,5,疾病,无痰
嗓子痒咳嗽无痰吃什么药?,5937,2,0,疾病,嗓子痒
"原发性血小板增高,吃什么药最好?",6179,7,0,疾病,原发性血小板增高
漫性结肠炎吃什么药好?,6078,4,0,疾病,漫性结肠炎
惊厥首选什么药?,5857,1,0,疾病,惊厥
幽门螺杆菌感染需吃什么药?,6127,6,0,疾病,幽门螺杆菌感染
气短咳嗽有痰吃什么药?,5970,1,0,疾病,气短
气短咳嗽有痰吃什么药?,5970,3,2,疾病,咳嗽
气短咳嗽有痰吃什么药?,5970,5,4,疾病,有痰
鼻涕浓稠发黄吃什么?,6204,5,0,疾病,鼻涕浓稠发黄
治疗糖尿病的西药?,5801,4,2,疾病,糖尿病
牛皮癣药?,5842,2,0,疾病,牛皮癣
交感神经颈椎病服用那些药比较好呢?,5878,6,0,疾病,交感神经颈椎病
胃部灼烧感吃什么缓解?,6191,4,0,疾病,胃部灼烧感
"我母亲骨质疏松,吃什么止疼药好?",5814,6,3,疾病,骨质疏松
"我母亲骨质疏松,吃什么止疼药好?",5814,13,11,药物类别,止疼药
老人脑白质疏松症有药可控吗?,6035,1,0,禁忌人群,老人
老人脑白质疏松症有药可控吗?,6035,7,2,疾病,脑白质疏松症
"请问刮沙以后全身酸痛,吃什么药可以解除症状?",5822,9,6,疾病,全身酸痛
肾血管高血压如何吃药?,6054,5,0,疾病,肾血管高血压
脑脓肿有特效药吗?是不是用进口的药比较好?,5874,2,0,疾病,脑脓肿
感染性发热吃什么药?,5903,4,0,疾病,感染性发热
孕妇痢疾可以吃什么药?,6031,3,2,疾病,痢疾
孕妇痢疾可以吃什么药?,6031,1,0,禁忌人群,孕妇
牛皮癣关节炎吃啥药?,5841,2,0,疾病,牛皮癣
牛皮癣关节炎吃啥药?,5841,5,3,疾病,关节炎
专家解答:胸痛、胸闷、心慌、心跳慢、血压高的药物治疗是怎样的?,5914,6,5,疾病,胸痛
专家解答:胸痛、胸闷、心慌、心跳慢、血压高的药物治疗是怎样的?,5914,9,8,疾病,胸闷
专家解答:胸痛、胸闷、心慌、心跳慢、血压高的药物治疗是怎样的?,5914,12,11,疾病,心慌
专家解答:胸痛、胸闷、心慌、心跳慢、血压高的药物治疗是怎样的?,5914,20,18,疾病,血压高
专家解答:胸痛、胸闷、心慌、心跳慢、血压高的药物治疗是怎样的?,5914,16,14,疾病,心跳慢
郑州市早泄吃什么药?,5894,4,3,疾病,早泄
孩子咳嗽没痰吃什么药?,5951,3,2,疾病,咳嗽
孩子咳嗽没痰吃什么药?,5951,1,0,禁忌人群,孩子
孩子咳嗽没痰吃什么药?,5951,5,4,疾病,没痰
男的尿路感染吃什么药?,6139,5,2,疾病,尿路感染
"排尿困难吃前列康3盒效果不好,吃什么药?",6167,3,0,疾病,排尿困难
"排尿困难吃前列康3盒效果不好,吃什么药?",6167,7,5,商品名,前列康
鼻涕黄浓稠吃什么药?,6200,4,0,疾病,鼻涕黄浓稠
治疗牛皮癣可以用什么药?,5852,4,2,疾病,牛皮癣
什么药可以治疗头皮癣?,5838,9,8,疾病,皮癣
妊娠期高血压可以吃什么药?,6060,5,0,疾病,妊娠期高血压
末稍神经炎吃什么药好?,6130,4,0,疾病,末稍神经炎
头部外伤脑鸣吃什么药?,6137,3,0,疾病,头部外伤
头部外伤脑鸣吃什么药?,6137,5,4,疾病,脑鸣
二型糖尿病喝什么降糖药好,5807,10,8,药物类别,降糖药
二型糖尿病喝什么降糖药好,5807,4,0,疾病,二型糖尿病
治疗高血压危象药物有哪些?,6053,6,2,疾病,高血压危象
孩子咳嗽痰多吃什么药?,5953,3,2,疾病,咳嗽
孩子咳嗽痰多吃什么药?,5953,5,4,疾病,痰多
孩子咳嗽痰多吃什么药?,5953,1,0,禁忌人群,孩子
"请问,溃疡性结肠炎怎么治疗?吃什么药?",6083,8,3,疾病,溃疡性结肠炎
心脏过速吃什么药好?,6173,3,0,疾病,心脏过速
冠心病心慌吃什么药好?,6004,2,0,疾病,冠心病
冠心病心慌吃什么药好?,6004,4,3,疾病,心慌
血液浓稠吃什么药好?,6201,3,0,疾病,血液浓稠
肢体麻木吃什么药?,6113,3,0,疾病,肢体麻木
孩子痰多咳嗽怎么办?,5917,5,2,疾病,痰多咳嗽
孩子痰多咳嗽怎么办?,5917,1,0,禁忌人群,孩子
"冠心病,伴有高血压和胃病,适合吃什么药?",6051,2,0,疾病,冠心病
"冠心病,伴有高血压和胃病,适合吃什么药?",6051,8,6,疾病,高血压
"冠心病,伴有高血压和胃病,适合吃什么药?",6051,11,10,疾病,胃病
高血压并冠心病患者发烧感冒该用什么药好?,6050,2,0,疾病,高血压
高血压并冠心病患者发烧感冒该用什么药好?,6050,6,4,疾病,冠心病
高血压并冠心病患者发烧感冒该用什么药好?,6050,10,9,疾病,发烧
高血压并冠心病患者发烧感冒该用什么药好?,6050,12,11,疾病,感冒
发烧发热吃什么药?,5901,1,0,疾病,发烧
发烧发热吃什么药?,5901,3,2,疾病,发热
"胃不好,有点反胃,吃什么药?",6184,7,6,疾病,反胃
"口腔白色念珠菌感染,怎么治疗,吃什么药?",6131,8,0,疾病,口腔白色念珠菌感染
"我高血压并有糖尿病,想联合用药吃什么好",5810,3,1,疾病,高血压
"我高血压并有糖尿病,想联合用药吃什么好",5810,8,6,疾病,糖尿病
系统性红斑狼疮的反复如何用药?,6023,6,0,疾病,系统性红斑狼疮
喉咙咳嗽有痰吃什么药?,5974,3,2,疾病,咳嗽
喉咙咳嗽有痰吃什么药?,5974,5,4,疾病,有痰
老人患有急性支气管炎吃什么药好?,6034,9,4,疾病,急性支气管炎
老人患有急性支气管炎吃什么药好?,6034,1,0,禁忌人群,老人
咳嗽不好吃什么药?,5994,1,0,疾病,咳嗽
有关节炎病人有高血压吃什么药好呢,5805,3,1,疾病,关节炎
有关节炎病人有高血压吃什么药好呢,5805,9,7,疾病,高血压
"上腹饱胀舌苔黄腻厚,吃什么药?",6193,3,0,疾病,上腹饱胀
病毒性脑炎吃什么药啊?,6018,4,0,疾病,病毒性脑炎
"你好,但脑炎怎么治,什么药?",6017,5,4,疾病,脑炎
心动过缓怎么用药?,6020,3,0,疾病,心动过缓
浅表性胃炎吃什么药好?,6121,4,0,疾病,浅表性胃炎
小孩发热咳嗽吃什么药?,5904,3,2,疾病,发热
小孩发热咳嗽吃什么药?,5904,5,4,疾病,咳嗽
小孩发热咳嗽吃什么药?,5904,1,0,禁忌人群,小孩
"血压高,吃什么药降低好?",5897,2,0,疾病,血压高
咳嗽无痰吃什么药好?,5963,1,0,疾病,咳嗽
咳嗽无痰吃什么药好?,5963,3,2,疾病,无痰
下蹲时和站起来时膝关节胀痛可能是什么疾病?该如何治疗?吃什么药?,6118,12,8,疾病,膝关节胀痛
检查出腔梗没有肢体障碍吃什么药好?,6114,4,3,疾病,腔梗
检查出腔梗没有肢体障碍吃什么药好?,6114,10,7,疾病,肢体障碍
失眠多梦吃什么药好?,6199,1,0,疾病,失眠
失眠多梦吃什么药好?,6199,3,2,疾病,多梦
"你好,慢性肠炎吃什么药能治好?",6104,6,3,疾病,慢性肠炎
"你好,请问念珠菌感染要吃什么药比较好?",6134,9,5,疾病,念珠菌感染
"葡萄膜炎-般用什么药,用药多久会好?",6022,3,0,疾病,葡萄膜炎
缓解牛皮癣吃什么药能缓解?,5829,4,2,疾病,牛皮癣
女尿频尿急吃什么药?,6152,4,3,疾病,尿急
女尿频尿急吃什么药?,6152,2,1,疾病,尿频
牛皮癣特效药?,5844,2,0,疾病,牛皮癣
"胃胀,反胃,吃什么药比较有效?",6185,1,0,疾病,胃胀
"胃胀,反胃,吃什么药比较有效?",6185,4,3,疾病,反胃
血压高多吃什么好?,6172,2,0,疾病,血压高
治疗咳嗽的口服液有哪些?,5916,3,2,疾病,咳嗽
老年尿频尿急吃什么药?,6160,5,4,疾病,尿急
老年尿频尿急吃什么药?,6160,1,0,禁忌人群,老年
老年尿频尿急吃什么药?,6160,3,2,疾病,尿频
"专家解疑:胸痛、胸闷、气短,可以吃什么药物",5908,6,5,疾病,胸痛
"专家解疑:胸痛、胸闷、气短,可以吃什么药物",5908,9,8,疾病,胸闷
"专家解疑:胸痛、胸闷、气短,可以吃什么药物",5908,12,11,疾病,气短
牛皮癣神药?,5846,2,0,疾病,牛皮癣
肌萎缩侧索硬化吃什么药?,5817,6,0,疾病,肌萎缩侧索硬化
青霉素过敏的梅毒孕妇用什么药治疗?,6026,7,6,疾病,梅毒
青霉素过敏的梅毒孕妇用什么药治疗?,6026,9,8,禁忌人群,孕妇
一岁半男孩自出生八个月后总是反复呼吸系统感染伴有咳嗽发热请问发病时服用什么药比较好?,5820,21,16,疾病,呼吸系统感染
一岁半男孩自出生八个月后总是反复呼吸系统感染伴有咳嗽发热请问发病时服用什么药比较好?,5820,25,24,疾病,咳嗽
一岁半男孩自出生八个月后总是反复呼吸系统感染伴有咳嗽发热请问发病时服用什么药比较好?,5820,27,26,疾病,发热
一岁半男孩自出生八个月后总是反复呼吸系统感染伴有咳嗽发热请问发病时服用什么药比较好?,5820,4,0,禁忌人群,一岁半男孩
一岁半男孩自出生八个月后总是反复呼吸系统感染伴有咳嗽发热请问发病时服用什么药比较好?,5820,10,6,禁忌人群,出生八个月
请问跌打扭伤药可以和感冒药一起用嘛?,5819,12,10,药物类别,感冒药
请问跌打扭伤药可以和感冒药一起用嘛?,5819,6,2,药物类别,跌打扭伤药
宫颈中度炎性反应性炎症该用什么药?,5872,7,0,疾病,宫颈中度炎性反应
吃什么药治疗指间肌萎缩?,5816,10,6,疾病,指间肌萎缩
遗传性高血压吃什么药好?,6066,5,0,疾病,遗传性高血压
慢阻肺长期需吃什么药?,6090,2,0,疾病,慢阻肺
嗓子干痒咳嗽有痰吃什么药?,5969,5,4,疾病,咳嗽
嗓子干痒咳嗽有痰吃什么药?,5969,3,0,疾病,嗓子干痒
推荐牛皮癣用什么药?,5849,4,2,疾病,牛皮癣
反酸吃什么药?,6138,1,0,疾病,反酸
遇到刺激性气味就咳嗽吃什么药好?,5992,9,8,疾病,咳嗽
小儿厌食症吃什么药?,6205,4,2,疾病,厌食症
小儿厌食症吃什么药?,6205,1,0,禁忌人群,小儿
过敏性紫癜吃什么药紫癜能不出?,6170,4,0,疾病,过敏性紫癜
过敏性紫癜吃什么药紫癜能不出?,6170,10,9,疾病,紫癜
面部毛细血管扩张可以吃什么药治疗呢?,5867,7,0,疾病,面部毛细血管扩张
艾滋病有了皮疹用什么药,5809,2,0,疾病,艾滋病
艾滋病有了皮疹用什么药,5809,6,5,疾病,皮疹
胃胀反胃呕吐吃什么药?,6182,1,0,疾病,胃胀
胃胀反胃呕吐吃什么药?,6182,5,4,疾病,呕吐
胃胀反胃呕吐吃什么药?,6182,3,2,疾病,反胃
推荐抗癫娴和抗惊厥药?,5861,9,6,药物类别,抗惊厥药
心脏病不能吃什么药?,6042,2,0,疾病,心脏病
"您好,请问:我已慢性咳嗽(刺激性)近2个月,夜间加重,该吃什么药?",5995,11,10,疾病,咳嗽
"急求助!宝宝咳嗽一个多月老不好,反反复复该怎么办?",5996,7,6,疾病,咳嗽
"急求助!宝宝咳嗽一个多月老不好,反反复复该怎么办?",5996,5,4,禁忌人群,宝宝
老人慢性肺气肿吃什么药?,6040,1,0,禁忌人群,老人
老人慢性肺气肿吃什么药?,6040,6,2,疾病,慢性肺气肿
病毒性的咳嗽吃什么药?,5989,5,4,疾病,咳嗽
如何调换治疗高血压的药,5808,8,6,疾病,高血压
"您好,请问:我已慢性咳嗽(刺激性)近2个月,夜间加重,该吃什么药?",6094,11,10,疾病,咳嗽
宝宝发烧吃什么药退烧?,5864,3,2,疾病,发烧
宝宝发烧吃什么药退烧?,5864,1,0,禁忌人群,宝宝
咳嗽痰多痰黄吃什么药?,5960,1,0,疾病,咳嗽
